wall_time,event_receive_ros_time_sec,source_ros_time_sec,elapsed_sec,kind,name,phase,duration_sec,source_node,detail,raw
2026-07-04 10:09:33.273,1783130973.273050547,1783130973.272887468,398.871933874,action,look_out,end,2.355677605,task_manager_node,"target_x=0.126,target_y=0.141,yaw=0.841519,ok=1","source_ros_time=1783130973.272887468|source_node=task_manager_node|kind=action|name=look_out|phase=end|detail=target_x=0.126,target_y=0.141,yaw=0.841519,ok=1"
2026-07-04 10:09:33.273,1783130973.273226976,1783130973.272903919,398.872110101,state,task_state,instant,-1.000000000,task_manager_node,"from=IDLE,to=LOOKOUT,reason=Pickup_lookout_align","source_ros_time=1783130973.272903919|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=IDLE,to=LOOKOUT,reason=Pickup_lookout_align"
2026-07-04 10:09:33.273,1783130973.273303509,1783130973.272927284,398.872186798,action,nav_lookout_align,end,2.355773449,task_manager_node,"context=Pickup,task_index=8,point_id=0,ok=1,target_id=8,rel_x=0.126000,rel_y=0.141000,yaw=0.841519","source_ros_time=1783130973.272927284|source_node=task_manager_node|kind=action|name=nav_lookout_align|phase=end|detail=context=Pickup,task_index=8,point_id=0,ok=1,target_id=8,rel_x=0.126000,rel_y=0.141000,yaw=0.841519"
2026-07-04 10:09:33.273,1783130973.273384333,1783130973.272940874,398.872267707,sequence,task_grasp_current_view,begin,-1.000000000,task_manager_node,,source_ros_time=1783130973.272940874|source_node=task_manager_node|kind=sequence|name=task_grasp_current_view|phase=begin
2026-07-04 10:09:33.273,1783130973.273440361,1783130973.272954464,398.872323341,sequence,grasp_from_current_view,begin,-1.000000000,task_manager_node,,source_ros_time=1783130973.272954464|source_node=task_manager_node|kind=sequence|name=grasp_from_current_view|phase=begin
2026-07-04 10:09:33.273,1783130973.273492336,1783130973.272965193,398.872375495,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=moving,source_ros_time=1783130973.272965193|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=moving
2026-07-04 10:09:33.274,1783130973.274021864,1783130973.273874283,398.872905100,service,set_controller_mode,end,0.000909090,task_manager_node,"mode=moving,ok=1","source_ros_time=1783130973.273874283|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=moving,ok=1"
2026-07-04 10:09:33.474,1783130973.474922419,1783130973.474767447,399.073805692,perception,pick_samples_current_view,begin,-1.000000000,task_manager_node,,source_ros_time=1783130973.474767447|source_node=task_manager_node|kind=perception|name=pick_samples_current_view|phase=begin
2026-07-04 10:09:33.475,1783130973.475238562,1783130973.474869728,399.074121895,perception,get_pick_pos,begin,-1.000000000,task_manager_node,object=box,source_ros_time=1783130973.474869728|source_node=task_manager_node|kind=perception|name=get_pick_pos|phase=begin|detail=object=box
2026-07-04 10:09:33.569,1783130973.569566250,1783130973.569330931,399.168449235,tf,get_pick_pos_to_world,begin,-1.000000000,task_manager_node,frame=camera_link,source_ros_time=1783130973.569330931|source_node=task_manager_node|kind=tf|name=get_pick_pos_to_world|phase=begin|detail=frame=camera_link
2026-07-04 10:09:33.573,1783130973.573899508,1783130973.573826075,399.172782583,tf,get_pick_pos_to_world,end,0.004495144,task_manager_node,"frame=camera_link,ok=1","source_ros_time=1783130973.573826075|source_node=task_manager_node|kind=tf|name=get_pick_pos_to_world|phase=end|detail=frame=camera_link,ok=1"
2026-07-04 10:09:33.573,1783130973.573973656,1783130973.573888302,399.172856929,perception,get_pick_pos,end,0.099018574,task_manager_node,"object=box,ok=1","source_ros_time=1783130973.573888302|source_node=task_manager_node|kind=perception|name=get_pick_pos|phase=end|detail=object=box,ok=1"
2026-07-04 10:09:33.574,1783130973.574029207,1783130973.573920727,399.172912541,perception,get_pick_pos,begin,-1.000000000,task_manager_node,object=box,source_ros_time=1783130973.573920727|source_node=task_manager_node|kind=perception|name=get_pick_pos|phase=begin|detail=object=box
2026-07-04 10:09:33.789,1783130973.789170265,1783130973.788080692,399.388053298,tf,get_pick_pos_to_world,begin,-1.000000000,task_manager_node,frame=camera_link,source_ros_time=1783130973.788080692|source_node=task_manager_node|kind=tf|name=get_pick_pos_to_world|phase=begin|detail=frame=camera_link
2026-07-04 10:09:33.789,1783130973.789297104,1783130973.788243771,399.388180424,tf,get_pick_pos_to_world,end,0.000163078,task_manager_node,"frame=camera_link,ok=1","source_ros_time=1783130973.788243771|source_node=task_manager_node|kind=tf|name=get_pick_pos_to_world|phase=end|detail=frame=camera_link,ok=1"
2026-07-04 10:09:33.789,1783130973.789377213,1783130973.788259268,399.388260547,perception,get_pick_pos,end,0.214338541,task_manager_node,"object=box,ok=1","source_ros_time=1783130973.788259268|source_node=task_manager_node|kind=perception|name=get_pick_pos|phase=end|detail=object=box,ok=1"
2026-07-04 10:09:33.789,1783130973.789471626,1783130973.788275719,399.388354818,perception,get_pick_pos,begin,-1.000000000,task_manager_node,object=box,source_ros_time=1783130973.788275719|source_node=task_manager_node|kind=perception|name=get_pick_pos|phase=begin|detail=object=box
2026-07-04 10:09:34.045,1783130974.044966459,1783130974.044836760,399.643849423,tf,get_pick_pos_to_world,begin,-1.000000000,task_manager_node,frame=camera_link,source_ros_time=1783130974.044836760|source_node=task_manager_node|kind=tf|name=get_pick_pos_to_world|phase=begin|detail=frame=camera_link
2026-07-04 10:09:34.045,1783130974.045560360,1783130974.045495510,399.644443459,tf,get_pick_pos_to_world,end,0.000658751,task_manager_node,"frame=camera_link,ok=1","source_ros_time=1783130974.045495510|source_node=task_manager_node|kind=tf|name=get_pick_pos_to_world|phase=end|detail=frame=camera_link,ok=1"
2026-07-04 10:09:34.045,1783130974.045619965,1783130974.045519590,399.644503070,perception,get_pick_pos,end,0.257243872,task_manager_node,"object=box,ok=1","source_ros_time=1783130974.045519590|source_node=task_manager_node|kind=perception|name=get_pick_pos|phase=end|detail=object=box,ok=1"
2026-07-04 10:09:34.045,1783130974.045673132,1783130974.045536041,399.644556282,perception,pick_samples_current_view,end,0.570768595,task_manager_node,"success_count=3,sample_count=3","source_ros_time=1783130974.045536041|source_node=task_manager_node|kind=perception|name=pick_samples_current_view|phase=end|detail=success_count=3,sample_count=3"
2026-07-04 10:09:34.045,1783130974.045841694,1783130974.045789242,399.644724856,action,grasp_move,begin,-1.000000000,task_manager_node,"target_x=0.118705,target_y=0.463975,target_z=-0.0654096,tool_roll=2.62565","source_ros_time=1783130974.045789242|source_node=task_manager_node|kind=action|name=grasp_move|phase=begin|detail=target_x=0.118705,target_y=0.463975,target_z=-0.0654096,tool_roll=2.62565"
2026-07-04 10:09:34.046,1783130974.046528101,1783130974.045908451,399.645411268,motion,move_joint,begin,-1.000000000,task_manager_node,"seq=2,points=2,max_v=1,max_a=2,blend_radius=0.1","source_ros_time=1783130974.045908451|source_node=task_manager_node|kind=motion|name=move_joint|phase=begin|detail=seq=2,points=2,max_v=1,max_a=2,blend_radius=0.1"
2026-07-04 10:09:37.352,1783130977.352037191,1783130977.351788044,402.950920164,motion,move_joint,end,3.305879593,task_manager_node,"seq=2,ok=1,message=success","source_ros_time=1783130977.351788044|source_node=task_manager_node|kind=motion|name=move_joint|phase=end|detail=seq=2,ok=1,message=success"
2026-07-04 10:09:37.352,1783130977.352159262,1783130977.351856232,402.951042329,action,grasp_move,end,3.306066990,task_manager_node,"target_x=0.118705,target_y=0.463975,target_z=-0.0654096,tool_roll=2.62565,ok=1","source_ros_time=1783130977.351856232|source_node=task_manager_node|kind=action|name=grasp_move|phase=end|detail=target_x=0.118705,target_y=0.463975,target_z=-0.0654096,tool_roll=2.62565,ok=1"
2026-07-04 10:09:37.352,1783130977.352222443,1783130977.351876974,402.951105701,action,suction_on,begin,-1.000000000,task_manager_node,,source_ros_time=1783130977.351876974|source_node=task_manager_node|kind=action|name=suction_on|phase=begin
2026-07-04 10:09:39.252,1783130979.252372742,1783130979.252262354,404.851255829,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=loaded,source_ros_time=1783130979.252262354|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=loaded
2026-07-04 10:09:39.252,1783130979.252858877,1783130979.252725601,404.851742111,service,set_controller_mode,end,0.000463247,task_manager_node,"mode=loaded,ok=1","source_ros_time=1783130979.252725601|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=loaded,ok=1"
2026-07-04 10:09:39.252,1783130979.252980471,1783130979.252763748,404.851863505,action,suction_on,end,1.900886774,task_manager_node,"ok=1,suction_ok=1,mode_ok=1","source_ros_time=1783130979.252763748|source_node=task_manager_node|kind=action|name=suction_on|phase=end|detail=ok=1,suction_ok=1,mode_ok=1"
2026-07-04 10:09:39.253,1783130979.253045559,1783130979.252791643,404.851928542,sequence,grasp_from_current_view,end,5.979837179,task_manager_node,ok=1,source_ros_time=1783130979.252791643|source_node=task_manager_node|kind=sequence|name=grasp_from_current_view|phase=end|detail=ok=1
2026-07-04 10:09:39.253,1783130979.253076553,1783130979.252820253,404.851959731,sequence,task_grasp_current_view,end,5.979879379,task_manager_node,ok=1,source_ros_time=1783130979.252820253|source_node=task_manager_node|kind=sequence|name=task_grasp_current_view|phase=end|detail=ok=1
2026-07-04 10:09:39.753,1783130979.753233433,1783130979.752964497,405.352116530,service,navigation_arm_event,begin,-1.000000000,task_manager_node,event=grabbed,source_ros_time=1783130979.752964497|source_node=task_manager_node|kind=service|name=navigation_arm_event|phase=begin|detail=event=grabbed
2026-07-04 10:09:39.786,1783130979.786258936,1783130979.786152124,405.385142169,service,navigation_arm_event,end,0.033187628,task_manager_node,"event=grabbed,ok=1,message=ack","source_ros_time=1783130979.786152124|source_node=task_manager_node|kind=service|name=navigation_arm_event|phase=end|detail=event=grabbed,ok=1,message=ack"
2026-07-04 10:09:39.786,1783130979.786374331,1783130979.786202192,405.385257508,sequence,move_to_carry_loaded,begin,-1.000000000,task_manager_node,,source_ros_time=1783130979.786202192|source_node=task_manager_node|kind=sequence|name=move_to_carry_loaded|phase=begin
2026-07-04 10:09:39.786,1783130979.786437750,1783130979.786242485,405.385320754,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=moving,source_ros_time=1783130979.786242485|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=moving
2026-07-04 10:09:39.786,1783130979.786765337,1783130979.786672592,405.385648498,service,set_controller_mode,end,0.000430107,task_manager_node,"mode=moving,ok=1","source_ros_time=1783130979.786672592|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=moving,ok=1"
2026-07-04 10:09:39.786,1783130979.786864281,1783130979.786722422,405.385747528,motion,move_joint,begin,-1.000000000,task_manager_node,"seq=3,points=1,max_v=1,max_a=2,blend_radius=0.1","source_ros_time=1783130979.786722422|source_node=task_manager_node|kind=motion|name=move_joint|phase=begin|detail=seq=3,points=1,max_v=1,max_a=2,blend_radius=0.1"
2026-07-04 10:09:42.691,1783130982.691468239,1783130982.691384792,408.290351359,motion,move_joint,end,2.904662371,task_manager_node,"seq=3,ok=1,message=success","source_ros_time=1783130982.691384792|source_node=task_manager_node|kind=motion|name=move_joint|phase=end|detail=seq=3,ok=1,message=success"
2026-07-04 10:09:42.691,1783130982.691558361,1783130982.691432953,408.290441527,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=loaded,source_ros_time=1783130982.691432953|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=loaded
2026-07-04 10:09:42.692,1783130982.692086935,1783130982.691820383,408.290970096,service,set_controller_mode,end,0.000387430,task_manager_node,"mode=loaded,ok=1","source_ros_time=1783130982.691820383|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=loaded,ok=1"
2026-07-04 10:09:42.692,1783130982.692161798,1783130982.691849232,408.291044888,sequence,move_to_carry_loaded,end,2.905647039,task_manager_node,ok=1,source_ros_time=1783130982.691849232|source_node=task_manager_node|kind=sequence|name=move_to_carry_loaded|phase=end|detail=ok=1
2026-07-04 10:09:42.692,1783130982.692203999,1783130982.691857338,408.291087166,service,navigation_arm_event,begin,-1.000000000,task_manager_node,event=completed,source_ros_time=1783130982.691857338|source_node=task_manager_node|kind=service|name=navigation_arm_event|phase=begin|detail=event=completed
2026-07-04 10:09:42.707,1783130982.707370520,1783130982.706884623,408.306253630,service,navigation_arm_event,end,0.015027285,task_manager_node,"event=completed,ok=1,message=ack","source_ros_time=1783130982.706884623|source_node=task_manager_node|kind=service|name=navigation_arm_event|phase=end|detail=event=completed,ok=1,message=ack"
2026-07-04 10:09:42.707,1783130982.707471609,1783130982.706912279,408.306354757,mission,pickup_sequence,end,11.789781332,task_manager_node,"task_index=8,point_id=0,ok=1","source_ros_time=1783130982.706912279|source_node=task_manager_node|kind=mission|name=pickup_sequence|phase=end|detail=task_index=8,point_id=0,ok=1"
2026-07-04 10:09:42.707,1783130982.707512379,1783130982.706920385,408.306395555,state,task_state,instant,-1.000000000,task_manager_node,"from=LOOKOUT,to=HOLDING,reason=pickup_complete","source_ros_time=1783130982.706920385|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=LOOKOUT,to=HOLDING,reason=pickup_complete"
2026-07-04 10:09:42.707,1783130982.707548141,1783130982.706927061,408.306431369,mission,execute_command,end,11.789855003,task_manager_node,"action=pickup,task_index=8,point_id=0,ok=1","source_ros_time=1783130982.706927061|source_node=task_manager_node|kind=mission|name=execute_command|phase=end|detail=action=pickup,task_index=8,point_id=0,ok=1"
2026-07-04 10:09:47.100,1783130987.100076199,1783130987.099917173,412.698959452,debug,debug_state_command,begin,-1.000000000,task_manager_node,"action=idle,task_index=1,point_id=1","source_ros_time=1783130987.099917173|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=begin|detail=action=idle,task_index=1,point_id=1"
2026-07-04 10:09:47.100,1783130987.100211859,1783130987.099972248,412.699095136,state,task_state,instant,-1.000000000,task_manager_node,"from=HOLDING,to=IDLE,reason=debug_idle","source_ros_time=1783130987.099972248|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=HOLDING,to=IDLE,reason=debug_idle"
2026-07-04 10:09:47.100,1783130987.100281715,1783130987.099980354,412.699164625,debug,debug_state_command,end,0.000063181,task_manager_node,"action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged","source_ros_time=1783130987.099980354|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=end|detail=action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged"
2026-07-04 10:09:49.590,1783130989.590924740,1783130989.590671062,415.189808015,debug,debug_state_command,begin,-1.000000000,task_manager_node,"action=idle,task_index=1,point_id=1","source_ros_time=1783130989.590671062|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=begin|detail=action=idle,task_index=1,point_id=1"
2026-07-04 10:09:49.591,1783130989.591021538,1783130989.590723276,415.189904771,state,task_state,instant,-1.000000000,task_manager_node,"from=IDLE,to=IDLE,reason=debug_idle","source_ros_time=1783130989.590723276|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=IDLE,to=IDLE,reason=debug_idle"
2026-07-04 10:09:49.591,1783130989.591053009,1783130989.590737820,415.189936319,debug,debug_state_command,end,0.000066757,task_manager_node,"action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged","source_ros_time=1783130989.590737820|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=end|detail=action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged"
2026-07-04 10:09:51.233,1783130991.233411551,1783130991.233324766,416.832294817,debug,debug_state_command,begin,-1.000000000,task_manager_node,"action=idle,task_index=1,point_id=1","source_ros_time=1783130991.233324766|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=begin|detail=action=idle,task_index=1,point_id=1"
2026-07-04 10:09:51.233,1783130991.233515978,1783130991.233383417,416.832399153,state,task_state,instant,-1.000000000,task_manager_node,"from=IDLE,to=IDLE,reason=debug_idle","source_ros_time=1783130991.233383417|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=IDLE,to=IDLE,reason=debug_idle"
2026-07-04 10:09:51.233,1783130991.233580828,1783130991.233400822,416.832463872,debug,debug_state_command,end,0.000076056,task_manager_node,"action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged","source_ros_time=1783130991.233400822|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=end|detail=action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged"
2026-07-04 10:09:51.673,1783130991.673026323,1783130991.672738552,417.271909339,debug,debug_state_command,begin,-1.000000000,task_manager_node,"action=idle,task_index=1,point_id=1","source_ros_time=1783130991.672738552|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=begin|detail=action=idle,task_index=1,point_id=1"
2026-07-04 10:09:51.673,1783130991.673322916,1783130991.672809362,417.272206275,state,task_state,instant,-1.000000000,task_manager_node,"from=IDLE,to=IDLE,reason=debug_idle","source_ros_time=1783130991.672809362|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=IDLE,to=IDLE,reason=debug_idle"
2026-07-04 10:09:51.673,1783130991.673416138,1783130991.672822714,417.272299229,debug,debug_state_command,end,0.000084162,task_manager_node,"action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged","source_ros_time=1783130991.672822714|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=end|detail=action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged"
2026-07-04 10:09:51.979,1783130991.979706049,1783130991.979524374,417.578589282,debug,debug_state_command,begin,-1.000000000,task_manager_node,"action=idle,task_index=1,point_id=1","source_ros_time=1783130991.979524374|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=begin|detail=action=idle,task_index=1,point_id=1"
2026-07-04 10:09:51.979,1783130991.979814291,1783130991.979584694,417.578697627,state,task_state,instant,-1.000000000,task_manager_node,"from=IDLE,to=IDLE,reason=debug_idle","source_ros_time=1783130991.979584694|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=IDLE,to=IDLE,reason=debug_idle"
2026-07-04 10:09:51.979,1783130991.979866028,1783130991.979594231,417.578749335,debug,debug_state_command,end,0.000069857,task_manager_node,"action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged","source_ros_time=1783130991.979594231|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=end|detail=action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged"
2026-07-04 10:09:52.297,1783130992.297262669,1783130992.296978235,417.896145641,debug,debug_state_command,begin,-1.000000000,task_manager_node,"action=idle,task_index=1,point_id=1","source_ros_time=1783130992.296978235|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=begin|detail=action=idle,task_index=1,point_id=1"
2026-07-04 10:09:52.297,1783130992.297482967,1783130992.297049761,417.896366061,state,task_state,instant,-1.000000000,task_manager_node,"from=IDLE,to=IDLE,reason=debug_idle","source_ros_time=1783130992.297049761|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=IDLE,to=IDLE,reason=debug_idle"
2026-07-04 10:09:52.297,1783130992.297552109,1783130992.297058105,417.896435310,debug,debug_state_command,end,0.000079870,task_manager_node,"action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged","source_ros_time=1783130992.297058105|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=end|detail=action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged"
2026-07-04 10:09:52.680,1783130992.680036068,1783130992.679763317,418.278919201,debug,debug_state_command,begin,-1.000000000,task_manager_node,"action=idle,task_index=1,point_id=1","source_ros_time=1783130992.679763317|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=begin|detail=action=idle,task_index=1,point_id=1"
2026-07-04 10:09:52.680,1783130992.680207968,1783130992.679836273,418.279090961,state,task_state,instant,-1.000000000,task_manager_node,"from=IDLE,to=IDLE,reason=debug_idle","source_ros_time=1783130992.679836273|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=IDLE,to=IDLE,reason=debug_idle"
2026-07-04 10:09:52.680,1783130992.680249929,1783130992.679850578,418.279132886,debug,debug_state_command,end,0.000087261,task_manager_node,"action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged","source_ros_time=1783130992.679850578|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=end|detail=action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged"
2026-07-04 10:10:09.287,1783131009.287610769,1783131009.287401438,434.886494059,debug,debug_state_command,begin,-1.000000000,task_manager_node,"action=idle,task_index=1,point_id=1","source_ros_time=1783131009.287401438|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=begin|detail=action=idle,task_index=1,point_id=1"
2026-07-04 10:10:09.287,1783131009.287972450,1783131009.287510872,434.886855543,state,task_state,instant,-1.000000000,task_manager_node,"from=IDLE,to=IDLE,reason=debug_idle","source_ros_time=1783131009.287510872|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=IDLE,to=IDLE,reason=debug_idle"
2026-07-04 10:10:09.288,1783131009.288058519,1783131009.287527084,434.886941734,debug,debug_state_command,end,0.000125647,task_manager_node,"action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged","source_ros_time=1783131009.287527084|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=end|detail=action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged"
2026-07-04 10:10:10.189,1783131010.189285040,1783131010.189072132,435.788168259,debug,debug_state_command,begin,-1.000000000,task_manager_node,"action=idle,task_index=1,point_id=1","source_ros_time=1783131010.189072132|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=begin|detail=action=idle,task_index=1,point_id=1"
2026-07-04 10:10:10.189,1783131010.189417839,1783131010.189142942,435.788300991,state,task_state,instant,-1.000000000,task_manager_node,"from=IDLE,to=IDLE,reason=debug_idle","source_ros_time=1783131010.189142942|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=IDLE,to=IDLE,reason=debug_idle"
2026-07-04 10:10:10.189,1783131010.189484835,1783131010.189162254,435.788368023,debug,debug_state_command,end,0.000090122,task_manager_node,"action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged","source_ros_time=1783131010.189162254|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=end|detail=action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged"
2026-07-04 10:10:11.443,1783131011.443163633,1783131011.442877531,437.042046727,debug,debug_state_command,begin,-1.000000000,task_manager_node,"action=idle,task_index=1,point_id=1","source_ros_time=1783131011.442877531|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=begin|detail=action=idle,task_index=1,point_id=1"
2026-07-04 10:10:11.443,1783131011.443306923,1783131011.442959785,437.042190270,state,task_state,instant,-1.000000000,task_manager_node,"from=IDLE,to=IDLE,reason=debug_idle","source_ros_time=1783131011.442959785|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=IDLE,to=IDLE,reason=debug_idle"
2026-07-04 10:10:11.443,1783131011.443343878,1783131011.442974091,437.042226977,debug,debug_state_command,end,0.000096560,task_manager_node,"action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged","source_ros_time=1783131011.442974091|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=end|detail=action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged"
2026-07-04 10:10:11.509,1783131011.509310007,1783131011.509219170,437.108192983,debug,debug_state_command,begin,-1.000000000,task_manager_node,"action=idle,task_index=1,point_id=1","source_ros_time=1783131011.509219170|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=begin|detail=action=idle,task_index=1,point_id=1"
2026-07-04 10:10:11.509,1783131011.509390593,1783131011.509274006,437.108273619,state,task_state,instant,-1.000000000,task_manager_node,"from=IDLE,to=IDLE,reason=debug_idle","source_ros_time=1783131011.509274006|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=IDLE,to=IDLE,reason=debug_idle"
2026-07-04 10:10:11.509,1783131011.509420633,1783131011.509281635,437.108303769,debug,debug_state_command,end,0.000062466,task_manager_node,"action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged","source_ros_time=1783131011.509281635|source_node=task_manager_node|kind=debug|name=debug_state_command|phase=end|detail=action=idle,task_index=1,point_id=1,ok=1,message=state set to IDLE; arm motion unchanged"
