wall_time,ros_time_sec,elapsed_sec,has_ready,driver_ready,ready_age_sec,has_state,state_age_sec,state_size,has_command,command_age_sec,command_size,service_mode,service_suction,service_pick,service_place,service_stack,service_payload_estimate,service_payload_state,action_move_joint,state_valid_0,state_q_rad_0,state_q_deg_0,state_dq_0,state_tau_est_0,state_valid_1,state_q_rad_1,state_q_deg_1,state_dq_1,state_tau_est_1,state_valid_2,state_q_rad_2,state_q_deg_2,state_dq_2,state_tau_est_2,state_valid_3,state_q_rad_3,state_q_deg_3,state_dq_3,state_tau_est_3,state_valid_4,state_q_rad_4,state_q_deg_4,state_dq_4,state_tau_est_4,cmd_q_rad_0,cmd_q_deg_0,cmd_dq_0,cmd_tau_0,cmd_kp_0,cmd_kd_0,cmd_q_rad_1,cmd_q_deg_1,cmd_dq_1,cmd_tau_1,cmd_kp_1,cmd_kd_1,cmd_q_rad_2,cmd_q_deg_2,cmd_dq_2,cmd_tau_2,cmd_kp_2,cmd_kd_2,cmd_q_rad_3,cmd_q_deg_3,cmd_dq_3,cmd_tau_3,cmd_kp_3,cmd_kd_3,cmd_q_rad_4,cmd_q_deg_4,cmd_dq_4,cmd_tau_4,cmd_kp_4,cmd_kd_4
2026-07-02 20:44:17.612,1782996257.612195253,1.004249782,1,1,0.992200118,1,0.005300858,5,1,0.008917070,5,1,0,0,0,0,1,1,1,0,-0.477088541,-27.335159841,0.007326126,-0.012209892,0,3.303288698,189.264500920,-0.002442360,-2.864957809,0,-2.862155199,-163.989413217,0.002442360,2.413675308,0,0.209620476,12.010368561,-0.007326126,0.334554672,0,-0.007094383,-0.406478218,-0.036628723,-0.001221180,-0.477088541,-27.335159841,0.000000000,0.000000000,2.000000000,1.000000000,3.312825441,189.810916054,0.000000000,-2.942661047,8.500000000,2.500000000,-2.862155199,-163.989413217,0.000000000,2.442344189,3.000000000,0.800000012,0.208857536,11.966655350,0.000000000,0.341707408,1.200000048,0.200000003,-0.007094383,-0.406478218,0.000000000,-0.000028178,0.100000001,0.020000000
2026-07-02 20:44:18.612,1782996258.612044096,2.004098399,1,1,1.992048735,1,0.005458812,5,1,0.009004720,5,1,0,0,0,0,1,1,1,1,-0.477088541,-27.335159841,0.007326126,-0.012209892,1,3.303288698,189.264500920,-0.002442360,-2.878631592,1,-2.862155199,-163.989413217,-0.002442360,2.427350998,1,0.209239006,11.988511956,-0.021978378,0.334554672,1,-0.007094383,-0.406478218,-0.012210846,-0.001221180,-0.477088541,-27.335159841,0.000000000,0.000000000,2.000000000,1.000000000,3.312825441,189.810916054,0.000000000,-2.942661047,8.500000000,2.500000000,-2.862155199,-163.989413217,0.000000000,2.442344189,3.000000000,0.800000012,0.208857536,11.966655350,0.000000000,0.341707408,1.200000048,0.200000003,-0.007094383,-0.406478218,0.000000000,-0.000028178,0.100000001,0.020000000
2026-07-02 20:44:19.611,1782996259.611853123,3.003907432,1,1,2.991857768,1,0.005370266,5,1,0.008951205,5,1,0,0,0,0,1,1,1,1,-0.477088541,-27.335159841,-0.007326126,-0.012209892,1,3.303288698,189.264500920,-0.002442360,-2.878631592,1,-2.862155199,-163.989413217,-0.002442360,2.441024780,1,0.209620476,12.010368561,0.007326126,0.334554672,1,-0.007094383,-0.406478218,-0.012210846,-0.003663063,-0.477088541,-27.335159841,0.000000000,0.000000000,2.000000000,1.000000000,3.312825441,189.810916054,0.000000000,-2.942661047,8.500000000,2.500000000,-2.862155199,-163.989413217,0.000000000,2.442344189,3.000000000,0.800000012,0.208857536,11.966655350,0.000000000,0.341707408,1.200000048,0.200000003,-0.007094383,-0.406478218,0.000000000,-0.000028178,0.100000001,0.020000000
2026-07-02 20:44:20.611,1782996260.611705065,4.003759398,1,1,3.991709734,1,0.005428815,5,1,0.008995737,5,1,0,0,0,0,1,1,1,1,-0.477470011,-27.357016447,-0.021978378,-0.012209892,1,3.303288698,189.264500920,-0.002442360,-2.878631592,1,-2.862155199,-163.989413217,0.002442360,2.427350998,1,0.209239006,11.988511956,-0.007326126,0.334554672,1,-0.007477760,-0.428444106,-0.036628723,-0.003663063,-0.477088541,-27.335159841,0.000000000,0.000000000,2.000000000,1.000000000,3.312825441,189.810916054,0.000000000,-2.942661047,8.500000000,2.500000000,-2.862155199,-163.989413217,0.000000000,2.442344189,3.000000000,0.800000012,0.208857536,11.966655350,0.000000000,0.341707408,1.200000048,0.200000003,-0.007094383,-0.406478218,0.000000000,-0.000028178,0.100000001,0.020000000
2026-07-02 20:44:21.611,1782996261.611589432,5.003643824,1,1,4.991594160,1,0.005407538,5,1,0.008901224,5,1,0,0,0,0,1,1,1,1,-0.477088541,-27.335159841,-0.007326126,-0.012209892,1,3.303288698,189.264500920,-0.002442360,-2.864957809,1,-2.862155199,-163.989413217,-0.002442360,2.441024780,1,0.209239006,11.988511956,-0.021978378,0.334554672,1,-0.007094383,-0.406478218,0.012210846,-0.003663063,-0.477088541,-27.335159841,0.000000000,0.000000000,2.000000000,1.000000000,3.312825441,189.810916054,0.000000000,-2.942661047,8.500000000,2.500000000,-2.862155199,-163.989413217,0.000000000,2.442344189,3.000000000,0.800000012,0.208857536,11.966655350,0.000000000,0.341707408,1.200000048,0.200000003,-0.007094383,-0.406478218,0.000000000,-0.000028178,0.100000001,0.020000000
2026-07-02 20:44:22.611,1782996262.611440420,6.003494840,1,1,5.991445176,1,0.005421629,5,1,0.008922284,5,1,0,0,0,0,1,1,1,1,-0.477088541,-27.335159841,-0.007326126,-0.012209892,1,3.303288698,189.264500920,-0.002442360,-2.878631592,1,-2.862155199,-163.989413217,-0.002442360,2.427350998,1,0.209620476,12.010368561,0.007326126,0.334554672,1,-0.007094383,-0.406478218,0.012210846,-0.003663063,-0.477088541,-27.335159841,0.000000000,0.000000000,2.000000000,1.000000000,3.312825441,189.810916054,0.000000000,-2.942661047,8.500000000,2.500000000,-2.862155199,-163.989413217,0.000000000,2.442344189,3.000000000,0.800000012,0.208857536,11.966655350,0.000000000,0.341707408,1.200000048,0.200000003,-0.007094383,-0.406478218,0.000000000,-0.000028178,0.100000001,0.020000000
2026-07-02 20:44:23.611,1782996263.611286163,7.003340599,1,1,6.991290935,1,0.005452809,5,1,0.008929581,5,1,0,0,0,0,1,1,1,1,-0.477470011,-27.357016447,-0.007326126,-0.012209892,1,3.303288698,189.264500920,-0.002442360,-2.878631592,1,-2.862155199,-163.989413217,-0.002442360,2.427350998,1,0.209620476,12.010368561,0.007326126,0.334554672,1,-0.007094383,-0.406478218,0.012210846,-0.003663063,-0.477088541,-27.335159841,0.000000000,0.000000000,2.000000000,1.000000000,3.312825441,189.810916054,0.000000000,-2.942661047,8.500000000,2.500000000,-2.862155199,-163.989413217,0.000000000,2.442344189,3.000000000,0.800000012,0.208857536,11.966655350,0.000000000,0.341707408,1.200000048,0.200000003,-0.007094383,-0.406478218,0.000000000,-0.000028178,0.100000001,0.020000000
2026-07-02 20:44:24.611,1782996264.611140490,8.003194907,1,1,7.991145243,1,0.005382954,5,1,0.008947596,5,1,0,0,0,0,1,1,1,1,-0.477088541,-27.335159841,-0.007326126,-0.012209892,1,3.303288698,189.264500920,-0.002442360,-2.878631592,1,-2.862155199,-163.989413217,-0.002442360,2.427350998,1,0.209620476,12.010368561,-0.007326126,0.334554672,1,-0.007094383,-0.406478218,-0.012210846,-0.003663063,-0.477088541,-27.335159841,0.000000000,0.000000000,2.000000000,1.000000000,3.312825441,189.810916054,0.000000000,-2.942661047,8.500000000,2.500000000,-2.862155199,-163.989413217,0.000000000,2.442344189,3.000000000,0.800000012,0.208857536,11.966655350,0.000000000,0.341707408,1.200000048,0.200000003,-0.007094383,-0.406478218,0.000000000,-0.000028178,0.100000001,0.020000000
2026-07-02 20:44:25.611,1782996265.610977888,9.003032321,1,1,8.990982657,1,0.005389552,5,1,0.008945678,5,1,0,0,0,0,1,1,1,1,-0.477470011,-27.357016447,-0.007326126,-0.017093658,1,3.303288698,189.264500920,-0.007326126,-2.728204727,1,-2.862155199,-163.989413217,-0.007326126,2.427350998,1,0.209239006,11.988511956,-0.036630630,0.305250168,1,-0.007094383,-0.406478218,-0.012210846,-0.003663063,-0.477088541,-27.335159841,0.000000000,0.000000000,13.000000000,2.200000048,3.312825441,189.810916054,0.000000000,-2.942661047,25.000000000,8.000000000,-2.862155199,-163.989413217,0.000000000,2.442344189,20.000000000,6.500000000,0.208857536,11.966655350,0.000000000,0.341707408,15.000000000,2.200000048,-0.007094383,-0.406478218,0.000000000,-0.000028178,0.500000000,0.100000001
2026-07-02 20:44:26.610,1782996266.610796452,10.002851026,1,1,9.990801362,1,0.005307843,5,1,0.008960874,5,1,0,0,0,0,1,1,1,0,-0.477470011,-27.357016447,-0.021978378,-0.021978378,0,3.303288698,189.264500920,-0.007326126,-2.728204727,0,-2.862155199,-163.989413217,-0.002442360,2.427350998,0,0.209620476,12.010368561,-0.007326126,0.310133934,0,-0.007094383,-0.406478218,-0.012210846,-0.003663063,-0.477088541,-27.335159841,0.000000000,0.000000000,13.000000000,2.200000048,3.312825441,189.810916054,0.000000000,-2.942661047,25.000000000,8.000000000,-2.862155199,-163.989413217,0.000000000,2.442344189,20.000000000,6.500000000,0.208857536,11.966655350,0.000000000,0.341707408,15.000000000,2.200000048,-0.007094383,-0.406478218,0.000000000,-0.000028178,0.500000000,0.100000001
