wall_time,ros_time_sec,elapsed_sec,has_ready,driver_ready,ready_age_sec,has_state,state_age_sec,state_size,has_command,command_age_sec,command_size,service_mode,service_suction,service_pick,service_place,service_stack,service_payload_estimate,service_payload_state,action_move_joint,state_valid_0,state_q_rad_0,state_q_deg_0,state_dq_0,state_tau_est_0,state_valid_1,state_q_rad_1,state_q_deg_1,state_dq_1,state_tau_est_1,state_valid_2,state_q_rad_2,state_q_deg_2,state_dq_2,state_tau_est_2,state_valid_3,state_q_rad_3,state_q_deg_3,state_dq_3,state_tau_est_3,state_valid_4,state_q_rad_4,state_q_deg_4,state_dq_4,state_tau_est_4,cmd_q_rad_0,cmd_q_deg_0,cmd_dq_0,cmd_tau_0,cmd_kp_0,cmd_kd_0,cmd_q_rad_1,cmd_q_deg_1,cmd_dq_1,cmd_tau_1,cmd_kp_1,cmd_kd_1,cmd_q_rad_2,cmd_q_deg_2,cmd_dq_2,cmd_tau_2,cmd_kp_2,cmd_kd_2,cmd_q_rad_3,cmd_q_deg_3,cmd_dq_3,cmd_tau_3,cmd_kp_3,cmd_kd_3,cmd_q_rad_4,cmd_q_deg_4,cmd_dq_4,cmd_tau_4,cmd_kp_4,cmd_kd_4
2026-07-02 20:19:28.036,1782994768.036211014,1.003806913,1,1,0.991475177,1,0.005219665,5,1,0.000232157,5,1,0,0,0,0,1,1,1,1,0.045532607,2.608826185,-0.007326126,-0.012209892,1,3.310536623,189.679776421,-0.002442360,-2.769229889,1,-2.866732836,-164.251692481,-0.002442360,2.468376160,1,-0.078774452,-4.513443645,-0.007326126,0.393162727,1,-0.007094383,-0.406478218,-0.061050415,-0.003663063,0.045532607,2.608826185,0.000000000,-0.000000000,2.000000000,1.000000000,3.326559305,190.597808487,0.000000000,-2.879442930,8.500000000,2.500000000,-2.866732836,-164.251692481,0.000000000,2.492268562,3.000000000,0.800000012,-0.079918861,-4.579013461,0.000000000,0.401482254,1.200000048,0.200000003,-0.007094383,-0.406478218,0.000000000,-0.000033114,0.100000001,0.020000000
2026-07-02 20:19:29.035,1782994769.035224676,2.002820443,1,1,1.990488707,1,0.005113588,5,1,0.000272789,5,1,0,0,0,0,1,1,1,1,0.045532607,2.608826185,0.007326126,-0.012209892,1,3.310536623,189.679776421,-0.002442360,-2.769229889,1,-2.866732836,-164.251692481,-0.002442360,2.482051849,1,-0.078774452,-4.513443645,0.007326126,0.393162727,1,-0.007094383,-0.406478218,-0.012210846,-0.003663063,0.045532607,2.608826185,0.000000000,-0.000000000,2.000000000,1.000000000,3.326559305,190.597808487,0.000000000,-2.879442930,8.500000000,2.500000000,-2.866732836,-164.251692481,0.000000000,2.492268562,3.000000000,0.800000012,-0.079918861,-4.579013461,0.000000000,0.401482254,1.200000048,0.200000003,-0.007094383,-0.406478218,0.000000000,-0.000033114,0.100000001,0.020000000
2026-07-02 20:19:30.034,1782994770.034263849,3.001859685,1,1,2.989527949,1,0.005162240,5,1,0.000187267,5,1,0,0,0,0,1,1,1,1,0.045532607,2.608826185,-0.007326126,-0.012209892,1,3.310536623,189.679776421,-0.007326126,-2.769229889,1,-2.866732836,-164.251692481,-0.002442360,2.482051849,1,-0.078774452,-4.513443645,-0.021978378,0.393162727,1,-0.007094383,-0.406478218,-0.012210846,-0.003663063,0.045532607,2.608826185,0.000000000,-0.000000000,2.000000000,1.000000000,3.326559305,190.597808487,0.000000000,-2.879442930,8.500000000,2.500000000,-2.866732836,-164.251692481,0.000000000,2.492268562,3.000000000,0.800000012,-0.079918861,-4.579013461,0.000000000,0.401482254,1.200000048,0.200000003,-0.007094383,-0.406478218,0.000000000,-0.000033114,0.100000001,0.020000000
2026-07-02 20:19:31.033,1782994771.033320665,4.000916576,1,1,3.988584840,1,0.005254454,5,1,0.000255952,5,1,0,0,0,0,1,1,1,1,0.045914076,2.630682790,-0.007326126,-0.012209892,1,3.310536623,189.679776421,-0.002442360,-2.769229889,1,-2.866732836,-164.251692481,-0.002442360,2.468376160,1,-0.078774452,-4.513443645,-0.021978378,0.393162727,1,-0.007094383,-0.406478218,-0.036628723,-0.001221180,0.045532607,2.608826185,0.000000000,-0.000000000,2.000000000,1.000000000,3.326559305,190.597808487,0.000000000,-2.879442930,8.500000000,2.500000000,-2.866732836,-164.251692481,0.000000000,2.492268562,3.000000000,0.800000012,-0.079918861,-4.579013461,0.000000000,0.401482254,1.200000048,0.200000003,-0.007094383,-0.406478218,0.000000000,-0.000033114,0.100000001,0.020000000
2026-07-02 20:19:32.032,1782994772.032376289,4.999972168,1,1,4.987640432,1,0.005131903,5,1,0.000213435,5,1,0,0,0,0,1,1,1,1,0.045914076,2.630682790,0.007326126,-0.026862144,1,3.310536623,189.679776421,-0.002442360,-2.523077011,1,-2.866732836,-164.251692481,0.002442360,2.454700470,1,-0.078774452,-4.513443645,-0.021978378,0.358974457,1,-0.007094383,-0.406478218,-0.036628723,-0.003663063,0.045532607,2.608826185,0.000000000,-0.000000000,13.000000000,2.200000048,3.326559305,190.597808487,0.000000000,-2.879442930,25.000000000,8.000000000,-2.866732836,-164.251692481,0.000000000,2.492268562,30.000000000,6.500000000,-0.079918861,-4.579013461,0.000000000,0.401482254,15.000000000,2.200000048,-0.007094383,-0.406478218,0.000000000,-0.000033114,0.500000000,0.100000001
2026-07-02 20:19:33.031,1782994773.031484604,5.999080581,1,1,5.986748845,1,0.005247974,5,1,0.000247648,5,1,0,0,0,0,1,1,1,1,0.045532607,2.608826185,-0.007326126,-0.021978378,1,3.310536623,189.679776421,-0.002442360,-2.509401321,1,-2.866732836,-164.251692481,-0.007326126,2.454700470,1,-0.078774452,-4.513443645,0.007326126,0.363858223,1,-0.007094383,-0.406478218,-0.036628723,-0.003663063,0.045532607,2.608826185,0.000000000,-0.000000000,13.000000000,2.200000048,3.326559305,190.597808487,0.000000000,-2.879442930,25.000000000,8.000000000,-2.866732836,-164.251692481,0.000000000,2.492268562,30.000000000,6.500000000,-0.079918861,-4.579013461,0.000000000,0.401482254,15.000000000,2.200000048,-0.007094383,-0.406478218,0.000000000,-0.000033114,0.500000000,0.100000001
2026-07-02 20:19:34.030,1782994774.030589104,6.998185113,1,1,6.985853377,1,0.005287182,5,1,0.000287559,5,1,0,0,0,0,1,1,1,1,0.045532607,2.608826185,-0.021978378,-0.026862144,1,3.310536623,189.679776421,-0.002442360,-2.509401321,1,-2.866732836,-164.251692481,-0.002442360,2.468376160,1,-0.078774452,-4.513443645,-0.021978378,0.358974457,1,-0.007094383,-0.406478218,-0.012210846,-0.003663063,0.045532607,2.608826185,0.000000000,-0.000000000,13.000000000,2.200000048,3.326559305,190.597808487,0.000000000,-2.879442930,25.000000000,8.000000000,-2.866732836,-164.251692481,0.000000000,2.492268562,30.000000000,6.500000000,-0.079918861,-4.579013461,0.000000000,0.401482254,15.000000000,2.200000048,-0.007094383,-0.406478218,0.000000000,-0.000033114,0.500000000,0.100000001
2026-07-02 20:19:35.029,1782994775.029705763,7.997301809,1,1,7.984970073,1,0.005185133,5,1,0.000301803,5,1,0,0,0,0,1,1,1,1,0.217959791,12.488176152,0.476190567,0.505494118,1,3.310536623,189.679776421,-0.002442360,-2.892307281,1,-2.866732836,-164.251692481,-0.002442360,2.482051849,1,-0.078774452,-4.513443645,-0.007326126,0.373626709,1,-0.007094383,-0.406478218,-0.036628723,-0.003663063,0.253458619,14.522109157,0.510872185,0.273270726,13.000000000,2.200000048,3.310536623,189.679776421,0.000000000,-2.874798298,25.000000000,8.000000000,-2.866732836,-164.251692481,0.000000000,2.508406162,30.000000000,6.500000000,-0.078774452,-4.513443645,0.000000000,0.403658956,15.000000000,2.200000048,-0.007094383,-0.406478218,-0.000000000,-0.000026950,0.500000000,0.100000001
2026-07-02 20:19:36.028,1782994776.028839827,8.996435851,1,1,8.984104115,1,0.005096526,5,1,0.000228292,5,1,0,0,0,0,1,1,1,1,0.501778007,28.749762028,-0.007326126,0.178266525,1,3.310536623,189.679776421,-0.002442360,-2.892307281,1,-2.866732836,-164.251692481,-0.002442360,2.495725632,1,-0.078774452,-4.513443645,-0.007326126,0.383394241,1,-0.007094383,-0.406478218,-0.012210846,-0.003663063,0.516966522,29.619999845,0.000000000,-0.000000000,13.000000000,2.200000048,3.310536623,189.679776421,0.000000000,-2.875394344,25.000000000,8.000000000,-2.866732836,-164.251692481,0.000000000,2.511727571,30.000000000,6.500000000,-0.078774452,-4.513443645,0.000000000,0.403819501,15.000000000,2.200000048,-0.007094383,-0.406478218,0.000000000,-0.000033307,0.500000000,0.100000001
2026-07-02 20:19:37.028,1782994777.027990341,9.995586216,1,1,9.983254480,1,0.005165458,5,1,0.000259413,5,1,0,0,0,0,1,1,1,1,0.465918928,26.695188192,-0.168498993,-0.100122452,1,3.310536623,189.679776421,-0.002442360,-2.892307281,1,-2.866732836,-164.251692481,-0.002442360,2.482051849,1,-0.078774452,-4.513443645,-0.007326126,0.373626709,1,-0.007094383,-0.406478218,-0.012210846,-0.003663063,0.474091172,27.163423273,-0.207927778,-0.313647926,13.000000000,2.200000048,3.310536623,189.679776421,0.000000000,-2.875264883,25.000000000,8.000000000,-2.866732836,-164.251692481,0.000000000,2.511284590,30.000000000,6.500000000,-0.078774452,-4.513443645,0.000000000,0.403797418,15.000000000,2.200000048,-0.007094383,-0.406478218,-0.000000000,-0.000071501,0.500000000,0.100000001
